order_date,order_id,year,month,week,customer_id,platform_id,platform_name,location_id,location_name,region,order_amount,is_negative_revenue,is_future_date,is_missing_key,is_duplicate_order,is_anomalous_day_x,is_anomalous_day_y,is_anomalous_day
2025-09-14,25578,2025,9,37,743,1,Web,2,Mumbai,West,788.25,False,False,False,False,False,False,False
2024-12-01,25579,2024,12,48,1273,1,Web,4,Hyderabad,South,1939.62,False,False,False,False,False,False,False
2024-05-05,25581,2024,5,18,1152,1,Web,2,Mumbai,West,936.37,False,False,False,False,False,False,False
2024-03-21,25583,2024,3,12,1237,2,Mobile App,2,Mumbai,West,3728.12,False,False,False,False,True,True,True
2024-02-26,25586,2024,2,9,1570,2,Mobile App,1,Delhi,North,1160.08,False,False,False,False,True,True,True
2024-05-04,25587,2024,5,18,309,1,Web,3,Bangalore,South,1157.93,False,False,False,False,False,False,False
2025-03-27,25588,2025,3,13,1008,3,Marketplace,1,Delhi,North,1164.23,False,False,False,False,False,False,False
2025-05-14,25589,2025,5,20,11,1,Web,4,Hyderabad,South,2461.49,False,False,False,False,False,False,False
2024-12-02,25590,2024,12,49,655,1,Web,2,Mumbai,West,1908.48,False,False,False,False,False,False,False
2025-10-03,25591,2025,10,40,1676,1,Web,2,Mumbai,West,1347.57,False,False,False,False,False,False,False
2024-04-14,25592,2024,4,15,1442,3,Marketplace,2,Mumbai,West,1097.56,False,False,False,False,False,False,False
2024-06-07,25593,2024,6,23,713,1,Web,3,Bangalore,South,198.58,False,False,False,False,False,False,False
2025-08-07,25594,2025,8,32,1991,2,Mobile App,4,Hyderabad,South,1087.01,False,False,False,False,False,False,False
2025-09-15,25595,2025,9,38,744,1,Web,4,Hyderabad,South,2927.42,False,False,False,False,False,False,False
2024-06-29,25596,2024,6,26,844,3,Marketplace,4,Hyderabad,South,720.9,False,False,False,False,False,False,False
2025-08-30,25597,2025,8,35,1521,2,Mobile App,4,Hyderabad,South,1177.82,False,False,False,False,False,False,False
2024-09-08,25598,2024,9,36,62,1,Web,1,Delhi,North,2143.93,False,False,False,False,False,False,False
2024-04-24,25599,2024,4,17,1589,1,Web,4,Hyderabad,South,387.56,False,False,False,False,False,False,False
2024-03-23,25600,2024,3,12,681,1,Web,1,Delhi,North,2407.08,False,False,False,False,False,False,False
2025-02-27,25601,2025,2,9,125,3,Marketplace,4,Hyderabad,South,1279.43,False,False,False,False,False,False,False
2025-12-17,25602,2025,12,51,872,3,Marketplace,3,Bangalore,South,529.2,False,False,False,False,False,False,False
2025-06-11,25603,2025,6,24,874,1,Web,1,Delhi,North,453.91,False,False,False,False,False,False,False
2025-03-11,25604,2025,3,11,981,3,Marketplace,1,Delhi,North,1495.3,False,False,False,False,False,False,False
2024-06-25,25605,2024,6,26,1480,2,Mobile App,3,Bangalore,South,913.09,False,False,False,False,False,False,False
2024-02-04,25606,2024,2,5,1140,1,Web,1,Delhi,North,1136.61,False,False,False,False,False,False,False
2025-09-07,25607,2025,9,36,862,2,Mobile App,4,Hyderabad,South,1017.04,False,False,False,False,False,False,False
2025-09-02,25608,2025,9,36,20,1,Web,1,Delhi,North,2886.19,False,False,False,False,False,False,False
2024-07-25,25609,2024,7,30,1222,1,Web,2,Mumbai,West,1350.49,False,False,False,False,False,False,False
2025-04-28,25610,2025,4,18,757,2,Mobile App,3,Bangalore,South,780.21,False,False,False,False,False,False,False
2025-08-17,25611,2025,8,33,1926,1,Web,3,Bangalore,South,336.53,False,False,False,False,False,False,False
2024-02-25,25612,2024,2,8,1529,2,Mobile App,2,Mumbai,West,514.37,False,False,False,False,False,False,False
2024-09-01,25613,2024,9,35,1214,1,Web,1,Delhi,North,296.63,False,False,False,False,False,False,False
2025-01-05,25615,2025,1,1,1970,2,Mobile App,4,Hyderabad,South,501.57,False,False,False,False,False,False,False
2024-06-01,25616,2024,6,22,1621,2,Mobile App,2,Mumbai,West,1272.97,False,False,False,False,False,False,False
2025-06-07,25617,2025,6,23,1727,2,Mobile App,4,Hyderabad,South,801.97,False,False,False,False,False,False,False
2024-05-10,25618,2024,5,19,1811,1,Web,1,Delhi,North,1957.4,False,False,False,False,False,False,False
2025-03-04,25619,2025,3,10,1116,1,Web,3,Bangalore,South,3848.61,False,False,False,False,False,False,False
2025-11-03,25620,2025,11,45,864,3,Marketplace,3,Bangalore,South,1146.83,False,False,False,False,False,False,False
2025-05-04,25621,2025,5,18,610,2,Mobile App,1,Delhi,North,765.61,False,False,False,False,False,False,False
2025-06-11,25622,2025,6,24,985,1,Web,1,Delhi,North,1287.51,False,False,False,False,False,False,False
2025-07-05,25623,2025,7,27,643,2,Mobile App,3,Bangalore,South,3086.05,False,False,False,False,False,False,False
2025-09-17,25624,2025,9,38,1962,2,Mobile App,3,Bangalore,South,2236.9,False,False,False,False,True,True,True
2024-03-13,25626,2024,3,11,337,2,Mobile App,4,Hyderabad,South,2843.85,False,False,False,False,False,False,False
2024-08-23,25627,2024,8,34,1663,1,Web,1,Delhi,North,735.24,False,False,False,False,False,False,False
2024-08-03,25628,2024,8,31,755,1,Web,1,Delhi,North,1006.51,False,False,False,False,False,False,False
2024-06-06,25629,2024,6,23,1775,1,Web,3,Bangalore,South,2268.74,False,False,False,False,False,False,False
2024-06-09,25630,2024,6,23,781,2,Mobile App,2,Mumbai,West,2243.3,False,False,False,False,False,False,False
2024-03-29,25631,2024,3,13,1292,3,Marketplace,3,Bangalore,South,548.61,False,False,False,False,False,False,False
2025-07-16,25632,2025,7,29,1868,1,Web,1,Delhi,North,1999.88,False,False,False,False,False,False,False
2025-01-10,25633,2025,1,2,587,2,Mobile App,2,Mumbai,West,835.53,False,False,False,False,False,False,False
2024-03-26,25634,2024,3,13,258,3,Marketplace,2,Mumbai,West,1278.87,False,False,False,False,False,False,False
2025-03-06,25635,2025,3,10,4,2,Mobile App,2,Mumbai,West,1303.0,False,False,False,False,False,False,False
2024-09-29,25636,2024,9,39,644,1,Web,3,Bangalore,South,2639.73,False,False,False,False,False,False,False
2024-12-15,25637,2024,12,50,1559,1,Web,2,Mumbai,West,2058.75,False,False,False,False,False,False,False
2024-02-05,25638,2024,2,6,1611,1,Web,2,Mumbai,West,4902.74,False,False,False,False,False,False,False
2025-06-26,25639,2025,6,26,319,2,Mobile App,4,Hyderabad,South,3137.24,False,False,False,False,False,False,False
2024-04-03,25640,2024,4,14,627,1,Web,2,Mumbai,West,1596.81,False,False,False,False,False,False,False
2024-12-13,25641,2024,12,50,228,1,Web,1,Delhi,North,2953.86,False,False,False,False,False,False,False
2024-08-27,25642,2024,8,35,1862,1,Web,4,Hyderabad,South,1125.31,False,False,False,False,False,False,False
2024-11-29,25643,2024,11,48,617,1,Web,3,Bangalore,South,2532.31,False,False,False,False,False,False,False
2025-12-10,25644,2025,12,50,316,1,Web,4,Hyderabad,South,625.92,False,False,False,False,False,False,False
2025-04-26,25645,2025,4,17,1077,1,Web,1,Delhi,North,1137.69,False,False,False,False,False,False,False
2024-11-07,25646,2024,11,45,1323,3,Marketplace,2,Mumbai,West,4473.98,False,False,False,False,False,False,False
2024-01-25,25647,2024,1,4,1240,1,Web,4,Hyderabad,South,2005.43,False,False,False,False,False,False,False
2024-12-22,25648,2024,12,51,1606,1,Web,4,Hyderabad,South,1007.75,False,False,False,False,False,False,False
2024-03-22,25649,2024,3,12,1486,1,Web,1,Delhi,North,1265.67,False,False,False,False,False,False,False
2024-05-23,25650,2024,5,21,368,1,Web,2,Mumbai,West,2403.7,False,False,False,False,False,False,False
2024-03-14,25651,2024,3,11,85,2,Mobile App,4,Hyderabad,South,1755.41,False,False,False,False,False,False,False
2024-09-17,25652,2024,9,38,917,3,Marketplace,1,Delhi,North,570.36,False,False,False,False,False,False,False
2024-06-04,25653,2024,6,23,881,2,Mobile App,2,Mumbai,West,2179.78,False,False,False,False,False,False,False
2025-07-15,25654,2025,7,29,1611,3,Marketplace,1,Delhi,North,6014.67,False,False,False,False,False,False,False
2025-05-05,25655,2025,5,19,1938,1,Web,1,Delhi,North,1885.57,False,False,False,False,False,False,False
2025-07-29,25656,2025,7,31,384,3,Marketplace,4,Hyderabad,South,924.06,False,False,False,False,False,False,False
2024-03-27,25657,2024,3,13,1940,1,Web,1,Delhi,North,872.49,False,False,False,False,False,False,False
2024-09-08,25658,2024,9,36,1126,1,Web,2,Mumbai,West,959.63,False,False,False,False,False,False,False
2025-03-31,25659,2025,3,14,237,1,Web,3,Bangalore,South,1590.22,False,False,False,False,False,False,False
2024-09-27,25660,2024,9,39,793,1,Web,4,Hyderabad,South,860.3,False,False,False,False,False,False,False
2024-12-30,25662,2024,12,1,985,1,Web,1,Delhi,North,695.03,False,False,False,False,False,False,False
2024-05-10,25663,2024,5,19,1208,3,Marketplace,1,Delhi,North,1073.8,False,False,False,False,False,False,False
2024-02-05,25664,2024,2,6,1172,2,Mobile App,3,Bangalore,South,1072.43,False,False,False,False,False,False,False
2025-04-01,25665,2025,4,14,1845,1,Web,3,Bangalore,South,1692.8,False,False,False,False,False,False,False
2025-02-19,25666,2025,2,8,877,1,Web,4,Hyderabad,South,612.2,False,False,False,False,False,False,False
2024-05-16,25667,2024,5,20,1645,1,Web,4,Hyderabad,South,397.4,False,False,False,False,False,False,False
2025-05-06,25668,2025,5,19,610,1,Web,4,Hyderabad,South,1706.82,False,False,False,False,False,False,False
2024-03-05,25669,2024,3,10,275,2,Mobile App,1,Delhi,North,321.04,False,False,False,False,False,False,False
2025-04-20,25670,2025,4,16,820,3,Marketplace,4,Hyderabad,South,2143.23,False,False,False,False,False,False,False
2024-10-29,25671,2024,10,44,555,1,Web,3,Bangalore,South,845.27,False,False,False,False,False,False,False
2025-10-09,25672,2025,10,41,1175,1,Web,1,Delhi,North,2133.81,False,False,False,False,False,False,False
2024-01-28,25673,2024,1,4,30,2,Mobile App,2,Mumbai,West,443.57,False,False,False,False,False,False,False
2024-01-27,25674,2024,1,4,1761,1,Web,3,Bangalore,South,606.62,False,False,False,False,False,False,False
2024-12-22,25675,2024,12,51,1198,1,Web,4,Hyderabad,South,1364.09,False,False,False,False,False,False,False
2024-06-06,25676,2024,6,23,1088,1,Web,3,Bangalore,South,1764.51,False,False,False,False,False,False,False
2025-05-12,25677,2025,5,20,1975,3,Marketplace,1,Delhi,North,1228.08,False,False,False,False,False,False,False
2025-10-11,25678,2025,10,41,793,2,Mobile App,1,Delhi,North,5555.03,False,False,False,False,False,False,False
2024-12-03,25679,2024,12,49,754,1,Web,3,Bangalore,South,2211.37,False,False,False,False,False,False,False
2024-02-01,25680,2024,2,5,186,1,Web,4,Hyderabad,South,732.19,False,False,False,False,False,False,False
2025-05-29,25682,2025,5,22,1845,2,Mobile App,2,Mumbai,West,653.24,False,False,False,False,False,False,False
2024-11-03,25683,2024,11,44,389,3,Marketplace,3,Bangalore,South,1272.49,False,False,False,False,False,False,False
2024-10-17,25684,2024,10,42,1552,1,Web,1,Delhi,North,1921.75,False,False,False,False,False,False,False
2025-03-28,25685,2025,3,13,1859,3,Marketplace,3,Bangalore,South,1655.45,False,False,False,False,False,False,False
2024-04-19,25686,2024,4,16,522,1,Web,3,Bangalore,South,1194.04,False,False,False,False,False,False,False
2025-05-02,25688,2025,5,18,807,2,Mobile App,4,Hyderabad,South,539.69,False,False,False,False,False,False,False
2025-07-13,25689,2025,7,28,590,1,Web,2,Mumbai,West,2022.69,False,False,False,False,False,False,False
2024-05-15,25691,2024,5,20,438,2,Mobile App,4,Hyderabad,South,1510.45,False,False,False,False,False,False,False
2025-09-17,25692,2025,9,38,390,1,Web,3,Bangalore,South,675.24,False,False,False,False,True,True,True
2025-01-06,25693,2025,1,2,1932,2,Mobile App,2,Mumbai,West,3826.75,False,False,False,False,False,False,False
2024-08-20,25694,2024,8,34,306,2,Mobile App,3,Bangalore,South,987.26,False,False,False,False,False,False,False
2025-07-07,25695,2025,7,28,403,1,Web,3,Bangalore,South,1122.73,False,False,False,False,False,False,False
2024-12-27,25696,2024,12,52,500,1,Web,3,Bangalore,South,2067.69,False,False,False,False,False,False,False
2025-10-04,25697,2025,10,40,1507,2,Mobile App,4,Hyderabad,South,543.79,False,False,False,False,False,False,False
2025-04-14,25698,2025,4,16,1692,1,Web,1,Delhi,North,2137.89,False,False,False,False,False,False,False
2025-11-23,25699,2025,11,47,1332,3,Marketplace,2,Mumbai,West,2099.87,False,False,False,False,False,False,False
2024-11-03,25700,2024,11,44,194,3,Marketplace,3,Bangalore,South,704.9,False,False,False,False,False,False,False
2025-05-14,25701,2025,5,20,1226,3,Marketplace,4,Hyderabad,South,1531.35,False,False,False,False,False,False,False
2025-07-24,25702,2025,7,30,44,1,Web,4,Hyderabad,South,2372.21,False,False,False,False,False,False,False
2025-06-16,25703,2025,6,25,961,1,Web,2,Mumbai,West,2498.69,False,False,False,False,False,False,False
2025-10-06,25704,2025,10,41,1586,2,Mobile App,4,Hyderabad,South,573.46,False,False,False,False,True,True,True
2024-04-17,25705,2024,4,16,122,1,Web,4,Hyderabad,South,2092.97,False,False,False,False,False,False,False
2024-08-29,25706,2024,8,35,593,1,Web,1,Delhi,North,1395.22,False,False,False,False,False,False,False
2024-12-12,25708,2024,12,50,293,1,Web,4,Hyderabad,South,931.65,False,False,False,False,False,False,False
2025-04-14,25709,2025,4,16,501,1,Web,2,Mumbai,West,2165.66,False,False,False,False,False,False,False
2024-01-16,25710,2024,1,3,1546,2,Mobile App,1,Delhi,North,925.92,False,False,False,False,False,False,False
2025-10-28,25711,2025,10,44,484,1,Web,2,Mumbai,West,2890.97,False,False,False,False,False,False,False
2024-06-15,25712,2024,6,24,498,1,Web,4,Hyderabad,South,1854.46,False,False,False,False,False,False,False
2025-09-08,25713,2025,9,37,1277,1,Web,1,Delhi,North,4115.65,False,False,False,False,False,False,False
2025-01-24,25714,2025,1,4,113,3,Marketplace,2,Mumbai,West,1763.9,False,False,False,False,False,False,False
2025-08-17,25715,2025,8,33,351,1,Web,4,Hyderabad,South,515.9,False,False,False,False,False,False,False
2025-08-21,25716,2025,8,34,1859,1,Web,1,Delhi,North,2782.93,False,False,False,False,False,False,False
2025-04-08,25717,2025,4,15,90,1,Web,3,Bangalore,South,2626.58,False,False,False,False,False,False,False
2025-04-04,25718,2025,4,14,1942,2,Mobile App,3,Bangalore,South,489.17,False,False,False,False,False,False,False
2025-08-10,25719,2025,8,32,515,3,Marketplace,2,Mumbai,West,565.82,False,False,False,False,False,False,False
2024-09-16,25720,2024,9,38,928,1,Web,1,Delhi,North,1095.36,False,False,False,False,False,False,False
2025-12-02,25721,2025,12,49,78,1,Web,2,Mumbai,West,1734.16,False,False,False,False,False,False,False
2024-08-21,25722,2024,8,34,1631,2,Mobile App,2,Mumbai,West,1321.89,False,False,False,False,False,False,False
2024-08-28,25723,2024,8,35,231,3,Marketplace,1,Delhi,North,739.23,False,False,False,False,False,False,False
2025-07-23,25726,2025,7,30,1131,1,Web,4,Hyderabad,South,331.42,False,False,False,False,False,False,False
2024-03-11,25727,2024,3,11,1844,3,Marketplace,3,Bangalore,South,830.23,False,False,False,False,False,False,False
2025-11-12,25728,2025,11,46,987,2,Mobile App,3,Bangalore,South,1603.06,False,False,False,False,False,False,False
2025-10-16,25729,2025,10,42,298,1,Web,2,Mumbai,West,70.58,False,False,False,False,False,False,False
2025-03-09,25730,2025,3,10,48,1,Web,2,Mumbai,West,285.7,False,False,False,False,False,False,False
2024-09-01,25731,2024,9,35,1328,1,Web,1,Delhi,North,927.66,False,False,False,False,False,False,False
2024-10-23,25732,2024,10,43,382,1,Web,1,Delhi,North,1174.38,False,False,False,False,False,False,False
2025-04-17,25733,2025,4,16,1215,1,Web,3,Bangalore,South,1570.49,False,False,False,False,False,False,False
2025-08-25,25734,2025,8,35,1661,2,Mobile App,3,Bangalore,South,3017.58,False,False,False,False,False,False,False
2025-04-10,25735,2025,4,15,1988,2,Mobile App,1,Delhi,North,429.63,False,False,False,False,False,False,False
2025-10-12,25736,2025,10,41,1021,3,Marketplace,4,Hyderabad,South,3073.06,False,False,False,False,False,False,False
2024-03-23,25737,2024,3,12,1677,3,Marketplace,3,Bangalore,South,1730.09,False,False,False,False,False,False,False
2024-07-30,25738,2024,7,31,1695,2,Mobile App,2,Mumbai,West,1347.49,False,False,False,False,False,False,False
2024-09-23,25739,2024,9,39,1771,2,Mobile App,4,Hyderabad,South,754.36,False,False,False,False,False,False,False
2025-10-06,25740,2025,10,41,667,1,Web,4,Hyderabad,South,676.73,False,False,False,False,True,True,True
2025-05-29,25741,2025,5,22,1255,1,Web,1,Delhi,North,1799.79,False,False,False,False,False,False,False
2024-01-18,25742,2024,1,3,457,1,Web,1,Delhi,North,1733.86,False,False,False,False,False,False,False
2024-08-19,25743,2024,8,34,583,2,Mobile App,2,Mumbai,West,375.86,False,False,False,False,False,False,False
2024-01-26,25744,2024,1,4,1697,1,Web,2,Mumbai,West,1220.34,False,False,False,False,False,False,False
2025-07-19,25745,2025,7,29,409,1,Web,1,Delhi,North,923.81,False,False,False,False,False,False,False
2024-12-05,25746,2024,12,49,416,3,Marketplace,2,Mumbai,West,408.99,False,False,False,False,False,False,False
2024-04-15,25747,2024,4,16,1813,1,Web,3,Bangalore,South,1679.53,False,False,False,False,False,False,False
2024-02-04,25748,2024,2,5,592,1,Web,1,Delhi,North,310.6,False,False,False,False,False,False,False
2024-01-20,25749,2024,1,3,1158,2,Mobile App,1,Delhi,North,1362.66,False,False,False,False,False,False,False
2025-12-20,25750,2025,12,51,1001,2,Mobile App,4,Hyderabad,South,744.17,False,False,False,False,False,False,False
2025-09-05,25751,2025,9,36,1200,1,Web,3,Bangalore,South,1757.03,False,False,False,False,False,False,False
2024-08-21,25752,2024,8,34,1878,1,Web,3,Bangalore,South,4568.72,False,False,False,False,False,False,False
2024-07-08,25753,2024,7,28,129,3,Marketplace,3,Bangalore,South,1560.0,False,False,False,False,False,False,False
2025-04-14,25754,2025,4,16,931,1,Web,2,Mumbai,West,2771.24,False,False,False,False,False,False,False
2025-07-03,25756,2025,7,27,723,2,Mobile App,4,Hyderabad,South,1285.73,False,False,False,False,False,False,False
2025-07-23,25757,2025,7,30,782,2,Mobile App,3,Bangalore,South,1653.63,False,False,False,False,False,False,False
2024-06-21,25758,2024,6,25,1826,2,Mobile App,1,Delhi,North,2258.05,False,False,False,False,False,False,False
2025-03-06,25759,2025,3,10,1151,3,Marketplace,4,Hyderabad,South,172.59,False,False,False,False,False,False,False
2024-03-29,25760,2024,3,13,1263,1,Web,3,Bangalore,South,3989.35,False,False,False,False,False,False,False
2025-09-12,25761,2025,9,37,619,1,Web,2,Mumbai,West,1386.86,False,False,False,False,False,False,False
2024-09-08,25762,2024,9,36,621,2,Mobile App,4,Hyderabad,South,2316.43,False,False,False,False,False,False,False
2025-09-26,25763,2025,9,39,459,1,Web,1,Delhi,North,1834.59,False,False,False,False,False,False,False
2025-01-01,25764,2025,1,1,1792,2,Mobile App,2,Mumbai,West,766.34,False,False,False,False,False,False,False
2025-10-24,25765,2025,10,43,1056,3,Marketplace,4,Hyderabad,South,1498.35,False,False,False,False,False,False,False
2024-10-12,25766,2024,10,41,592,1,Web,2,Mumbai,West,1014.46,False,False,False,False,False,False,False
2025-07-31,25767,2025,7,31,130,3,Marketplace,4,Hyderabad,South,1390.26,False,False,False,False,False,False,False
2024-01-29,25768,2024,1,5,1782,1,Web,2,Mumbai,West,575.08,False,False,False,False,False,False,False
2024-10-21,25769,2024,10,43,1022,2,Mobile App,1,Delhi,North,68.27,False,False,False,False,False,False,False
2025-07-31,25770,2025,7,31,576,1,Web,2,Mumbai,West,519.62,False,False,False,False,False,False,False
2024-08-01,25771,2024,8,31,552,1,Web,1,Delhi,North,275.12,False,False,False,False,False,False,False
2025-10-25,25772,2025,10,43,1498,1,Web,1,Delhi,North,1498.79,False,False,False,False,False,False,False
2025-08-27,25773,2025,8,35,309,1,Web,2,Mumbai,West,451.25,False,False,False,False,False,False,False
2025-04-30,25774,2025,4,18,577,1,Web,3,Bangalore,South,1256.83,False,False,False,False,False,False,False
2024-11-09,25775,2024,11,45,1715,1,Web,1,Delhi,North,319.89,False,False,False,False,False,False,False
2024-12-14,25776,2024,12,50,1541,1,Web,3,Bangalore,South,1068.19,False,False,False,False,False,False,False
2024-01-17,25777,2024,1,3,244,2,Mobile App,3,Bangalore,South,686.39,False,False,False,False,False,False,False
2025-04-16,25778,2025,4,16,1935,2,Mobile App,1,Delhi,North,285.41,False,False,False,False,False,False,False
2025-10-15,25779,2025,10,42,613,3,Marketplace,4,Hyderabad,South,775.75,False,False,False,False,False,False,False
2024-12-27,25780,2024,12,52,598,2,Mobile App,1,Delhi,North,1748.21,False,False,False,False,False,False,False
2024-07-24,25781,2024,7,30,1265,2,Mobile App,2,Mumbai,West,2453.52,False,False,False,False,False,False,False
2025-08-26,25782,2025,8,35,665,1,Web,4,Hyderabad,South,708.98,False,False,False,False,False,False,False
2025-07-30,25783,2025,7,31,670,1,Web,4,Hyderabad,South,1999.91,False,False,False,False,False,False,False
2024-07-06,25784,2024,7,27,1204,2,Mobile App,2,Mumbai,West,409.99,False,False,False,False,False,False,False
2025-03-06,25785,2025,3,10,425,2,Mobile App,1,Delhi,North,523.24,False,False,False,False,False,False,False
2024-01-26,25786,2024,1,4,67,1,Web,3,Bangalore,South,3130.37,False,False,False,False,False,False,False
2025-08-23,25787,2025,8,34,540,1,Web,4,Hyderabad,South,1319.11,False,False,False,False,True,True,True
2024-07-10,25788,2024,7,28,676,2,Mobile App,3,Bangalore,South,886.73,False,False,False,False,False,False,False
2025-02-24,25789,2025,2,9,1202,2,Mobile App,2,Mumbai,West,1926.98,False,False,False,False,False,False,False
2024-12-02,25790,2024,12,49,1736,3,Marketplace,1,Delhi,North,1367.51,False,False,False,False,False,False,False
2025-04-13,25792,2025,4,15,243,1,Web,4,Hyderabad,South,1140.53,False,False,False,False,False,False,False
2024-11-01,25793,2024,11,44,898,2,Mobile App,2,Mumbai,West,1135.76,False,False,False,False,False,False,False
2024-09-19,25794,2024,9,38,674,2,Mobile App,1,Delhi,North,1642.59,False,False,False,False,False,False,False
2025-06-02,25795,2025,6,23,578,3,Marketplace,2,Mumbai,West,1410.38,False,False,False,False,True,True,True
2025-10-18,25796,2025,10,42,1469,3,Marketplace,2,Mumbai,West,475.88,False,False,False,False,False,False,False
2025-05-29,25797,2025,5,22,149,1,Web,1,Delhi,North,1671.42,False,False,False,False,False,False,False
2025-08-08,25798,2025,8,32,62,1,Web,1,Delhi,North,1189.62,False,False,False,False,True,True,True
2024-06-01,25799,2024,6,22,930,3,Marketplace,4,Hyderabad,South,2210.97,False,False,False,False,False,False,False
2024-06-14,25801,2024,6,24,340,1,Web,3,Bangalore,South,727.37,False,False,False,False,False,False,False
2024-06-17,25802,2024,6,25,4,1,Web,1,Delhi,North,2247.63,False,False,False,False,False,False,False
2025-12-18,25803,2025,12,51,1067,1,Web,2,Mumbai,West,968.64,False,False,False,False,False,False,False
2024-05-08,25804,2024,5,19,1416,2,Mobile App,1,Delhi,North,1529.63,False,False,False,False,False,False,False
2024-12-13,25805,2024,12,50,1644,1,Web,2,Mumbai,West,929.5,False,False,False,False,False,False,False
2025-07-28,25806,2025,7,31,54,3,Marketplace,4,Hyderabad,South,3548.12,False,False,False,False,False,False,False
2025-07-06,25807,2025,7,27,246,1,Web,2,Mumbai,West,935.84,False,False,False,False,False,False,False
2025-11-13,25808,2025,11,46,278,3,Marketplace,2,Mumbai,West,361.78,False,False,False,False,False,False,False
2024-01-23,25809,2024,1,4,1774,2,Mobile App,2,Mumbai,West,688.6,False,False,False,False,False,False,False
2024-10-01,25810,2024,10,40,363,1,Web,1,Delhi,North,2391.52,False,False,False,False,False,False,False
2025-07-10,25811,2025,7,28,349,2,Mobile App,1,Delhi,North,902.09,False,False,False,False,False,False,False
2024-05-20,25813,2024,5,21,556,1,Web,4,Hyderabad,South,2084.86,False,False,False,False,False,False,False
2024-04-22,25814,2024,4,17,1369,1,Web,4,Hyderabad,South,1835.86,False,False,False,False,False,False,False
2025-06-27,25815,2025,6,26,1066,3,Marketplace,1,Delhi,North,1374.16,False,False,False,False,False,False,False
2024-06-10,25816,2024,6,24,1899,1,Web,1,Delhi,North,3134.43,False,False,False,False,False,False,False
2024-05-30,25817,2024,5,22,1972,1,Web,1,Delhi,North,1227.01,False,False,False,False,False,False,False
2024-09-03,25818,2024,9,36,1334,2,Mobile App,3,Bangalore,South,1199.06,False,False,False,False,True,True,True
2025-03-08,25819,2025,3,10,1622,3,Marketplace,1,Delhi,North,340.38,False,False,False,False,False,False,False
2025-07-22,25820,2025,7,30,1967,1,Web,2,Mumbai,West,919.43,False,False,False,False,False,False,False
2025-07-08,25821,2025,7,28,1877,2,Mobile App,2,Mumbai,West,2329.43,False,False,False,False,False,False,False
2024-02-01,25822,2024,2,5,761,1,Web,1,Delhi,North,897.69,False,False,False,False,False,False,False
2024-12-19,25823,2024,12,51,432,1,Web,2,Mumbai,West,4778.23,False,False,False,False,False,False,False
2025-04-15,25824,2025,4,16,1167,2,Mobile App,2,Mumbai,West,787.13,False,False,False,False,False,False,False
2025-11-25,25826,2025,11,48,1728,2,Mobile App,2,Mumbai,West,370.45,False,False,False,False,False,False,False
2025-01-20,25827,2025,1,4,1896,2,Mobile App,1,Delhi,North,3426.3,False,False,False,False,False,False,False
2024-01-27,25828,2024,1,4,1185,1,Web,1,Delhi,North,719.55,False,False,False,False,False,False,False
2024-03-05,25829,2024,3,10,1733,1,Web,1,Delhi,North,2002.82,False,False,False,False,False,False,False
2025-04-09,25830,2025,4,15,405,2,Mobile App,3,Bangalore,South,1239.1,False,False,False,False,False,False,False
2024-04-12,25833,2024,4,15,1837,1,Web,3,Bangalore,South,839.44,False,False,False,False,False,False,False
2025-01-05,25834,2025,1,1,1685,1,Web,2,Mumbai,West,2652.42,False,False,False,False,False,False,False
2024-10-11,25835,2024,10,41,1078,1,Web,2,Mumbai,West,2151.94,False,False,False,False,False,False,False
2024-09-24,25836,2024,9,39,1427,2,Mobile App,3,Bangalore,South,1291.77,False,False,False,False,False,False,False
2025-12-20,25837,2025,12,51,1971,2,Mobile App,4,Hyderabad,South,385.31,False,False,False,False,False,False,False
2025-05-30,25838,2025,5,22,1877,3,Marketplace,3,Bangalore,South,1587.98,False,False,False,False,False,False,False
2024-07-09,25839,2024,7,28,1163,1,Web,2,Mumbai,West,2524.72,False,False,False,False,False,False,False
2025-06-07,25840,2025,6,23,1561,2,Mobile App,3,Bangalore,South,4401.15,False,False,False,False,False,False,False
2024-01-11,25841,2024,1,2,931,3,Marketplace,3,Bangalore,South,879.3,False,False,False,False,False,False,False
2024-05-19,25842,2024,5,20,1014,3,Marketplace,3,Bangalore,South,1764.98,False,False,False,False,False,False,False
2024-11-16,25843,2024,11,46,306,1,Web,4,Hyderabad,South,1411.82,False,False,False,False,False,False,False
2024-03-11,25844,2024,3,11,636,3,Marketplace,2,Mumbai,West,1650.59,False,False,False,False,False,False,False
2025-08-23,25845,2025,8,34,604,1,Web,3,Bangalore,South,1082.07,False,False,False,False,True,True,True
2024-11-17,25846,2024,11,46,327,3,Marketplace,3,Bangalore,South,1204.08,False,False,False,False,False,False,False
2025-11-24,25847,2025,11,48,128,2,Mobile App,1,Delhi,North,3965.27,False,False,False,False,False,False,False
2025-09-05,25848,2025,9,36,1354,1,Web,4,Hyderabad,South,1391.92,False,False,False,False,False,False,False
2025-01-03,25849,2025,1,1,1208,1,Web,4,Hyderabad,South,1353.09,False,False,False,False,False,False,False
2024-09-08,25850,2024,9,36,1632,3,Marketplace,4,Hyderabad,South,1435.28,False,False,False,False,False,False,False
2025-10-26,25851,2025,10,43,1354,1,Web,1,Delhi,North,897.44,False,False,False,False,False,False,False
